backbone,condition,sample_id,label,x,y
resnet50,grey_scale,2414,9,44.19155502319336,1.946264386177063
resnet50,grey_scale,3993,9,37.197242736816406,-5.348793983459473
resnet50,grey_scale,3076,9,52.832096099853516,-9.249167442321777
resnet50,grey_scale,1522,9,47.8618049621582,-16.689712524414062
resnet50,cue_conflict,c0_s1_0000_7975_3588,0,10.503610610961914,4.214412212371826
resnet50,cue_conflict,c0_s1_0001_6500_5425,0,7.5451765060424805,17.388832092285156
resnet50,cue_conflict,c0_s1_0002_359_3161,0,5.491957664489746,2.09975528717041
resnet50,cue_conflict,c0_s1_0003_808_6982,0,4.231560707092285,4.456284523010254
resnet50,cue_conflict,c0_s1_0004_422_5240,0,1.9894918203353882,2.383554220199585
resnet50,cue_conflict,c0_s1_0005_7782_4188,0,6.1698503494262695,3.409665822982788
resnet50,cue_conflict,c0_s1_0009_5067_5093,0,1.48574960231781,7.863213539123535
resnet50,cue_conflict,c0_s1_0010_5276_1428,0,3.23164963722229,5.469118595123291
resnet50,cue_conflict,c0_s1_0011_298_4361,0,2.317479372024536,3.1589853763580322
resnet50,cue_conflict,c0_s1_0012_480_4188,0,5.950107097625732,3.667520761489868
resnet50,cue_conflict,c0_s1_0013_5068_6498,0,12.067169189453125,4.150818347930908
resnet50,cue_conflict,c0_s1_0014_5068_564,0,4.172518253326416,3.8726084232330322
resnet50,cue_conflict,c0_s1_0015_241_1428,0,4.563321590423584,6.332907676696777
resnet50,cue_conflict,c0_s1_0016_1463_3530,0,1.8400757312774658,7.983360290527344
resnet50,cue_conflict,c0_s1_0017_2937_5394,0,3.9795989990234375,6.352535247802734
resnet50,cue_conflict,c0_s1_0018_5624_5830,0,5.298876762390137,4.655160903930664
resnet50,cue_conflict,c0_s1_0020_5068_4709,0,1.9055601358413696,5.649927616119385
resnet50,cue_conflict,c0_s1_0022_1463_3834,0,3.8940465450286865,5.277528762817383
resnet50,cue_conflict,c0_s1_0023_241_6410,0,5.133806228637695,6.521159648895264
resnet50,cue_conflict,c0_s1_0024_5785_1428,0,12.828457832336426,6.761251449584961
resnet50,cue_conflict,c1_s0_0000_6014_4533,1,1.3558317422866821,16.415355682373047
resnet50,cue_conflict,c1_s0_0001_3144_7165,1,-2.789621114730835,11.567231178283691
resnet50,cue_conflict,c1_s0_0002_963_7334,1,3.3843300342559814,5.746971607208252
resnet50,cue_conflict,c1_s0_0003_1428_3999,1,9.236715316772461,8.24129581451416
resnet50,cue_conflict,c1_s0_0005_4709_2210,1,-1.5085830688476562,14.810689926147461
resnet50,cue_conflict,c1_s0_0008_4188_7334,1,6.35421895980835,14.980551719665527
resnet50,cue_conflict,c1_s0_0010_5830_3999,1,9.691367149353027,18.548749923706055
resnet50,cue_conflict,c1_s0_0011_2988_339,1,-1.3657947778701782,17.349838256835938
resnet50,cue_conflict,c1_s0_0012_5546_60,1,9.174592971801758,16.176843643188477
resnet50,cue_conflict,c1_s0_0013_1218_5276,1,-2.8122622966766357,17.68642807006836
resnet50,cue_conflict,c1_s0_0014_3161_728,1,3.563303232192993,16.149316787719727
resnet50,cue_conflict,c1_s0_0015_5929_3759,1,6.009923934936523,13.6403169631958
resnet50,cue_conflict,c1_s0_0016_1302_7975,1,-3.8145976066589355,36.44387435913086
resnet50,cue_conflict,c1_s0_0017_5425_60,1,9.615062713623047,17.266162872314453
resnet50,cue_conflict,c1_s0_0018_963_3397,1,9.51762866973877,6.179386138916016
resnet50,cue_conflict,c1_s0_0020_3834_298,1,-1.3654547929763794,14.091195106506348
resnet50,cue_conflict,c1_s0_0021_5929_4533,1,6.305875778198242,13.349100112915039
resnet50,cue_conflict,c1_s0_0022_1353_1977,1,8.225630760192871,16.264888763427734
resnet50,cue_conflict,c1_s0_0023_4709_60,1,-1.5301933288574219,15.230202674865723
resnet50,cue_conflict,c1_s0_0024_225_3999,1,9.553038597106934,9.886113166809082
resnet50,cue_conflict,c1_s2_0000_1740_6683,1,5.663232803344727,15.059442520141602
resnet50,cue_conflict,c1_s2_0001_225_5577,1,9.366400718688965,6.522062301635742
resnet50,cue_conflict,c1_s2_0002_6022_7711,1,1.2620081901550293,14.36622428894043
resnet50,cue_conflict,c1_s2_0003_5546_6683,1,9.358043670654297,15.762858390808105
resnet50,cue_conflict,c1_s2_0004_5240_2436,1,-1.7553105354309082,13.604103088378906
resnet50,cue_conflict,c1_s2_0006_7066_3067,1,8.148592948913574,7.800631999969482
resnet50,cue_conflict,c1_s2_0007_1428_5463,1,0.8703140020370483,16.98735237121582
resnet50,cue_conflict,c1_s2_0009_2988_7327,1,-1.6230556964874268,16.625568389892578
resnet50,cue_conflict,c1_s2_0010_5093_2909,1,3.6644110679626465,14.555646896362305
resnet50,cue_conflict,c1_s2_0011_1740_1179,1,9.345306396484375,7.81199836730957
resnet50,cue_conflict,c1_s2_0012_6014_6548,1,1.3868293762207031,15.390159606933594
resnet50,cue_conflict,c1_s2_0014_5425_6548,1,11.19789981842041,9.643890380859375
resnet50,cue_conflict,c1_s2_0015_5929_2252,1,8.476003646850586,10.643214225769043
resnet50,cue_conflict,c1_s2_0016_3537_6795,1,2.383350133895874,6.837224960327148
resnet50,cue_conflict,c1_s2_0017_2673_313,1,-1.6130235195159912,11.566117286682129
resnet50,cue_conflict,c1_s2_0018_3530_2611,1,-2.6610848903656006,28.92552375793457
resnet50,cue_conflict,c1_s2_0019_275_6548,1,10.2925443649292,8.61037540435791
resnet50,cue_conflict,c1_s2_0021_5093_6738,1,3.659846544265747,14.66771125793457
resnet50,cue_conflict,c1_s2_0022_275_2915,1,9.792994499206543,8.508157730102539
resnet50,cue_conflict,c1_s2_0024_225_4316,1,9.101617813110352,9.364800453186035
resnet50,cue_conflict,c2_s1_0000_7392_3588,2,11.782110214233398,-1.6149791479110718
resnet50,cue_conflict,c2_s1_0001_5011_5929,2,13.541414260864258,-5.233765602111816
resnet50,cue_conflict,c2_s1_0002_6216_4733,2,9.793293952941895,-2.8013057708740234
resnet50,cue_conflict,c2_s1_0004_2436_1302,2,9.633123397827148,-3.755652666091919
resnet50,cue_conflict,c2_s1_0005_2611_5425,2,14.97890853881836,-4.628661155700684
resnet50,cue_conflict,c2_s1_0006_2392_3161,2,13.853789329528809,-8.395333290100098
resnet50,cue_conflict,c2_s1_0007_1731_4709,2,9.890562057495117,-4.051486015319824
resnet50,cue_conflict,c2_s1_0008_1179_6938,2,16.67632293701172,-7.049520969390869
resnet50,cue_conflict,c2_s1_0009_6548_1428,2,11.720279693603516,-4.086361885070801
resnet50,cue_conflict,c2_s1_0010_1731_6498,2,14.727407455444336,-1.538554072380066
resnet50,cue_conflict,c2_s1_0012_4605_7066,2,11.580422401428223,-3.5959975719451904
resnet50,cue_conflict,c2_s1_0013_1179_3588,2,16.689302444458008,-7.057725429534912
resnet50,cue_conflict,c2_s1_0014_2503_3530,2,10.138041496276855,0.701535701751709
resnet50,cue_conflict,c2_s1_0015_5577_5093,2,12.969846725463867,-3.0455455780029297
resnet50,cue_conflict,c2_s1_0016_6981_3254,2,12.650318145751953,-7.438720703125
resnet50,cue_conflict,c2_s1_0018_3067_3834,2,27.957643508911133,-26.2403507232666
resnet50,cue_conflict,c2_s1_0019_6738_1081,2,13.345222473144531,-4.468896865844727
resnet50,cue_conflict,c2_s1_0022_2611_7066,2,12.712414741516113,-3.6740729808807373
resnet50,cue_conflict,c2_s1_0023_5004_3161,2,13.031935691833496,-6.261507511138916
resnet50,cue_conflict,c2_s1_0024_1179_6072,2,16.569917678833008,-6.942900657653809
resnet50,cue_conflict,c1_s3_0001_6938_6094,1,-3.655280590057373,28.578182220458984
resnet50,cue_conflict,c1_s3_0002_4733_3375,1,-4.382823944091797,17.265216827392578
resnet50,cue_conflict,c1_s3_0003_3388_3375,1,-3.697199821472168,17.41468620300293
resnet50,cue_conflict,c1_s3_0004_5425_897,1,-42.801666259765625,13.248607635498047
resnet50,cue_conflict,c1_s3_0005_3223_2785,1,1.1888419389724731,14.084643363952637
resnet50,cue_conflict,c1_s3_0006_1081_1563,1,2.277723789215088,6.8861985206604
resnet50,cue_conflict,c1_s3_0007_6068_6459,1,1.8020262718200684,9.67577838897705
resnet50,cue_conflict,c1_s3_0008_1491_6094,1,5.092521667480469,15.336915016174316
resnet50,cue_conflict,c1_s3_0009_1353_1531,1,-2.5970942974090576,11.431649208068848
resnet50,cue_conflict,c1_s3_0010_4709_1622,1,-2.8300693035125732,30.405963897705078
resnet50,cue_conflict,c1_s3_0011_5830_6385,1,9.069562911987305,18.247560501098633
resnet50,cue_conflict,c1_s3_0013_5394_5294,1,-0.7778176665306091,17.89492416381836
resnet50,cue_conflict,c1_s3_0014_4361_6632,1,10.973939895629883,3.533623456954956
resnet50,cue_conflict,c1_s3_0015_5122_1968,1,1.2961621284484863,9.677925109863281
resnet50,cue_conflict,c1_s3_0016_3161_1968,1,0.23352840542793274,12.387043952941895
resnet50,cue_conflict,c1_s3_0019_7066_874,1,2.3444039821624756,10.272252082824707
resnet50,cue_conflict,c1_s3_0020_3144_4184,1,-2.3441994190216064,12.319609642028809
resnet50,cue_conflict,c1_s3_0021_2988_3202,1,-1.4081920385360718,16.864871978759766
resnet50,cue_conflict,c1_s3_0022_6022_6575,1,0.5102043151855469,18.022146224975586
resnet50,cue_conflict,c1_s3_0024_6498_6324,1,-15.353957176208496,13.827311515808105
resnet50,cue_conflict,c3_s1_0000_1563_6938,3,-16.076526641845703,13.522075653076172
resnet50,cue_conflict,c3_s1_0001_3202_6938,3,-35.75603103637695,5.038441181182861
resnet50,cue_conflict,c3_s1_0002_5522_6498,3,-1.8432950973510742,1.8999401330947876
resnet50,cue_conflict,c3_s1_0004_589_1302,3,1.0502910614013672,6.265229225158691
resnet50,cue_conflict,c3_s1_0006_6385_2988,3,-29.483949661254883,4.212693691253662
resnet50,cue_conflict,c3_s1_0007_4858_6498,3,-29.054523468017578,2.6508376598358154
resnet50,cue_conflict,c3_s1_0008_6324_1302,3,-20.495450973510742,-7.982317924499512
resnet50,cue_conflict,c3_s1_0009_6826_6498,3,9.968194007873535,2.736612319946289
resnet50,cue_conflict,c3_s1_0010_2785_6068,3,8.079227447509766,4.258297443389893
resnet50,cue_conflict,c3_s1_0011_3375_225,3,-2.3422112464904785,5.839796543121338
resnet50,cue_conflict,c3_s1_0012_4856_6880,3,-0.6042131185531616,-1.0146244764328003
resnet50,cue_conflict,c3_s1_0013_5294_4733,3,0.7747315764427185,5.235020637512207
resnet50,cue_conflict,c3_s1_0014_6459_963,3,-0.8102459907531738,5.837433338165283
resnet50,cue_conflict,c3_s1_0017_2434_5929,3,0.27046114206314087,10.831615447998047
resnet50,cue_conflict,c3_s1_0018_5976_7217,3,-3.2954792976379395,5.725334644317627
resnet50,cue_conflict,c3_s1_0019_5551_5830,3,1.155309796333313,11.929605484008789
resnet50,cue_conflict,c3_s1_0020_4858_3834,3,-3.4394218921661377,5.679208755493164
resnet50,cue_conflict,c3_s1_0022_6459_3223,3,-18.59880828857422,2.2190053462982178
resnet50,cue_conflict,c3_s1_0023_1187_1218,3,-0.3001491129398346,5.992094039916992
resnet50,cue_conflict,c3_s1_0024_2480_3223,3,-25.817834854125977,-1.6682565212249756
resnet50,cue_conflict,c2_s4_0001_6053_6441,2,13.441104888916016,-5.758755683898926
resnet50,cue_conflict,c2_s4_0002_6981_6122,2,12.722404479980469,-7.450319766998291
resnet50,cue_conflict,c2_s4_0003_3944_3078,2,13.308394432067871,-1.7170659303665161
resnet50,cue_conflict,c2_s4_0004_7327_1694,2,14.08059310913086,-7.093083381652832
resnet50,cue_conflict,c2_s4_0005_6347_490,2,14.182891845703125,-6.029236793518066
resnet50,cue_conflict,c2_s4_0006_5577_1223,2,13.101768493652344,-3.514202356338501
resnet50,cue_conflict,c2_s4_0008_7843_1223,2,14.241862297058105,-4.526735782623291
resnet50,cue_conflict,c2_s4_0009_2252_4262,2,13.91217041015625,-9.231963157653809
resnet50,cue_conflict,c2_s4_0010_7711_321,2,10.577037811279297,0.43792328238487244
resnet50,cue_conflict,c2_s4_0011_6053_4616,2,14.023018836975098,-3.89314603805542
resnet50,cue_conflict,c2_s4_0012_5484_6122,2,12.559372901916504,-4.317092418670654
resnet50,cue_conflict,c2_s4_0013_7392_1223,2,11.88179874420166,-1.8055803775787354
resnet50,cue_conflict,c2_s4_0016_3067_650,2,12.451434135437012,-5.371548652648926
resnet50,cue_conflict,c2_s4_0017_4316_3012,2,13.286219596862793,-1.518202781677246
resnet50,cue_conflict,c2_s4_0018_6216_1669,2,11.711195945739746,-5.045783996582031
resnet50,cue_conflict,c2_s4_0019_1059_2875,2,14.29359245300293,-2.9528422355651855
resnet50,cue_conflict,c2_s4_0020_88_3444,2,15.794366836547852,1.2350038290023804
resnet50,cue_conflict,c2_s4_0021_6053_490,2,13.638267517089844,-4.905017375946045
resnet50,cue_conflict,c2_s4_0022_4440_7728,2,14.167357444763184,-7.292142868041992
resnet50,cue_conflict,c2_s4_0024_3067_4616,2,28.098445892333984,-26.57239532470703
resnet50,cue_conflict,c4_s2_0002_6587_2915,4,-0.29062947630882263,-3.942150831222534
resnet50,cue_conflict,c4_s2_0003_321_6683,4,1.2985284328460693,0.15978080034255981
resnet50,cue_conflict,c4_s2_0004_5765_5663,4,8.386313438415527,7.063131332397461
resnet50,cue_conflict,c4_s2_0005_7910_6548,4,1.8993114233016968,-1.9641607999801636
resnet50,cue_conflict,c4_s2_0006_1550_1731,4,0.7246779799461365,-1.7000831365585327
resnet50,cue_conflict,c4_s2_0007_1694_3641,4,10.21613883972168,8.966233253479004
resnet50,cue_conflict,c4_s2_0008_4089_4605,4,1.0537210702896118,5.77041482925415
resnet50,cue_conflict,c4_s2_0009_650_517,4,11.303047180175781,6.312643051147461
resnet50,cue_conflict,c4_s2_0010_4616_1731,4,0.32712364196777344,-0.9727775454521179
resnet50,cue_conflict,c4_s2_0011_5708_1750,4,-1.6257214546203613,1.8350601196289062
resnet50,cue_conflict,c4_s2_0013_4006_1731,4,2.8947126865386963,-0.6697023510932922
resnet50,cue_conflict,c4_s2_0014_7910_6053,4,-0.38615044951438904,-4.364799976348877
resnet50,cue_conflict,c4_s2_0015_1209_7711,4,1.1780396699905396,-3.5479395389556885
resnet50,cue_conflict,c4_s2_0016_2021_1750,4,8.278924942016602,6.585439205169678
resnet50,cue_conflict,c4_s2_0017_4155_7327,4,2.2232606410980225,-0.5912470817565918
resnet50,cue_conflict,c4_s2_0018_1550_2611,4,0.6290864944458008,-1.8692020177841187
resnet50,cue_conflict,c4_s2_0019_3928_332,4,-1.0971558094024658,-2.1875574588775635
resnet50,cue_conflict,c4_s2_0020_4155_5177,4,8.275684356689453,5.6125335693359375
resnet50,cue_conflict,c4_s2_0021_7910_2915,4,-0.3469959497451782,-4.328429698944092
resnet50,cue_conflict,c4_s2_0023_4616_313,4,0.6754085421562195,-0.8683630228042603
resnet50,cue_conflict,c7_s9_0000_6149_7921,7,11.654529571533203,3.4926066398620605
resnet50,cue_conflict,c7_s9_0001_7769_1163,7,4.466865062713623,10.331945419311523
resnet50,cue_conflict,c7_s9_0002_680_7705,7,9.00157642364502,4.49888277053833
resnet50,cue_conflict,c7_s9_0004_2581_3200,7,5.8323073387146,6.97238302230835
resnet50,cue_conflict,c7_s9_0005_2207_852,7,4.882288932800293,9.542717933654785
resnet50,cue_conflict,c7_s9_0006_7695_1163,7,5.421186923980713,8.197558403015137
resnet50,cue_conflict,c7_s9_0007_2982_7671,7,14.124159812927246,5.1882429122924805
resnet50,cue_conflict,c7_s9_0008_7505_852,7,4.456955909729004,10.609588623046875
resnet50,cue_conflict,c7_s9_0009_2581_7671,7,14.234028816223145,5.027674198150635
resnet50,cue_conflict,c7_s9_0011_1473_7767,7,-39.98660659790039,28.363285064697266
resnet50,cue_conflict,c7_s9_0012_230_7767,7,10.281494140625,2.788160800933838
resnet50,cue_conflict,c7_s9_0014_1656_7701,7,-24.052350997924805,29.22760581970215
resnet50,cue_conflict,c7_s9_0015_1122_3103,7,14.095931053161621,1.0977199077606201
resnet50,cue_conflict,c7_s9_0016_1224_1522,7,5.688819408416748,9.587613105773926
resnet50,cue_conflict,c7_s9_0017_2787_3249,7,-24.18064308166504,29.310699462890625
resnet50,cue_conflict,c7_s9_0018_5535_243,7,10.919053077697754,5.904922962188721
resnet50,cue_conflict,c7_s9_0019_2581_243,7,6.7269721031188965,7.410256385803223
resnet50,cue_conflict,c7_s9_0020_6225_7049,7,9.174138069152832,7.072861194610596
resnet50,cue_conflict,c7_s9_0021_6840_4049,7,13.444446563720703,5.252377986907959
resnet50,cue_conflict,c7_s9_0022_864_2674,7,13.703879356384277,5.3095221519470215
resnet50,cue_conflict,c9_s7_0001_852_680,9,12.405351638793945,-2.450113296508789
resnet50,cue_conflict,c9_s7_0002_3428_2207,9,14.872689247131348,2.8594741821289062
resnet50,cue_conflict,c9_s7_0003_7147_2982,9,8.027268409729004,-1.5468783378601074
resnet50,cue_conflict,c9_s7_0004_7330_5697,9,41.124088287353516,-16.174339294433594
resnet50,cue_conflict,c9_s7_0005_5211_4773,9,15.43969440460205,-0.23394125699996948
resnet50,cue_conflict,c9_s7_0006_4956_5535,9,3.4321491718292236,2.3862922191619873
resnet50,cue_conflict,c9_s7_0007_6496_4951,9,16.35590362548828,-3.120333671569824
resnet50,cue_conflict,c9_s7_0008_3249_6374,9,9.603596687316895,-0.8152831792831421
resnet50,cue_conflict,c9_s7_0009_4049_6322,9,11.366944313049316,-3.0007166862487793
resnet50,cue_conflict,c9_s7_0010_5621_2773,9,14.03034496307373,-0.4724971055984497
resnet50,cue_conflict,c9_s7_0011_7654_6869,9,12.613253593444824,2.0713210105895996
resnet50,cue_conflict,c9_s7_0012_4049_3590,9,38.04597091674805,-13.235804557800293
resnet50,cue_conflict,c9_s7_0013_7654_6840,9,14.325506210327148,3.554319381713867
resnet50,cue_conflict,c9_s7_0014_5621_1985,9,13.817091941833496,-0.2422809898853302
resnet50,cue_conflict,c9_s7_0015_7049_6149,9,8.3026123046875,-1.208417534828186
resnet50,cue_conflict,c9_s7_0017_6536_864,9,8.209877014160156,-1.1867495775222778
resnet50,cue_conflict,c9_s7_0019_4721_7695,9,15.74137020111084,1.310836672782898
resnet50,cue_conflict,c9_s7_0020_4721_4951,9,9.739265441894531,2.9543938636779785
resnet50,cue_conflict,c9_s7_0021_4049_6149,9,38.005165100097656,-13.255300521850586
resnet50,cue_conflict,c9_s7_0023_243_2773,9,12.363557815551758,2.7402749061584473
resnet50,translation_right_32,2937,0,28.968645095825195,40.26133346557617
resnet50,translation_right_32,2210,0,32.694278717041016,25.507152557373047
resnet50,translation_right_32,4533,0,37.61171340942383,21.413694381713867
resnet50,translation_right_32,5067,0,20.22739028930664,31.040042877197266
resnet50,translation_right_32,3488,0,30.594158172607422,24.838199615478516
resnet50,translation_right_32,808,0,31.050674438476562,26.87225914001465
resnet50,translation_right_32,298,0,32.85356140136719,30.173616409301758
resnet50,translation_right_32,6817,0,31.080411911010742,48.59664535522461
resnet50,translation_right_32,597,0,39.651710510253906,21.115432739257812
resnet50,translation_right_32,339,0,17.3240909576416,40.33175277709961
resnet50,translation_right_32,241,0,27.17683982849121,36.670806884765625
resnet50,translation_right_32,6420,0,30.18402862548828,39.22899627685547
resnet50,translation_right_32,422,0,37.75481414794922,21.936864852905273
resnet50,translation_right_32,7782,0,21.490432739257812,41.89325714111328
resnet50,translation_right_32,7869,0,18.688032150268555,42.066322326660156
resnet50,translation_right_32,5999,0,25.490022659301758,38.71416091918945
resnet50,translation_right_32,7975,0,21.096240997314453,42.69368362426758
resnet50,translation_right_32,7101,0,30.09025764465332,48.22986602783203
resnet50,translation_right_32,6762,0,24.227739334106445,41.068294525146484
resnet50,translation_right_32,3999,0,39.54671096801758,0.019281718879938126
resnet50,translation_right_32,5255,0,24.408245086669922,35.99817657470703
resnet50,translation_right_32,5276,0,28.155195236206055,35.58592224121094
resnet50,translation_right_32,7165,0,30.235376358032227,47.30854415893555
resnet50,translation_right_32,5624,0,29.783811569213867,46.621856689453125
resnet50,translation_right_32,480,0,28.224332809448242,47.47425842285156
resnet50,translation_right_32,4819,0,32.48316955566406,31.736337661743164
resnet50,translation_right_32,7334,0,29.656476974487305,36.063255310058594
resnet50,translation_right_32,6065,0,20.541378021240234,45.02877426147461
resnet50,translation_right_32,5785,0,28.733165740966797,36.752708435058594
resnet50,translation_right_32,359,0,30.65935707092285,26.259750366210938
resnet50,translation_right_32,4045,0,38.74735641479492,22.268850326538086
resnet50,translation_right_32,7128,0,26.255443572998047,44.395660400390625
resnet50,translation_right_32,7260,0,37.67097091674805,23.219614028930664
resnet50,translation_right_32,3151,0,21.885772705078125,40.9576416015625
resnet50,translation_right_32,1463,0,20.072744369506836,43.80860900878906
resnet50,translation_right_32,5068,0,37.97608184814453,19.74370765686035
resnet50,translation_right_32,3759,0,21.060958862304688,47.917236328125
resnet50,translation_right_32,6500,0,19.87209129333496,45.05164337158203
resnet50,translation_right_32,1548,0,31.58633041381836,33.97014236450195
resnet50,translation_right_32,728,0,20.63524055480957,46.8309211730957
resnet50,translation_right_32,5711,0,31.777576446533203,18.650548934936523
resnet50,translation_right_32,1977,0,22.50614356994629,41.83475112915039
resnet50,translation_right_32,3285,0,39.438812255859375,21.838083267211914
resnet50,translation_right_32,6429,0,20.557575225830078,42.372772216796875
resnet50,translation_right_32,60,0,20.843400955200195,47.77259063720703
resnet50,translation_right_32,3397,0,29.297286987304688,46.769962310791016
resnet50,translation_right_32,7430,0,31.00075912475586,34.37076950073242
resnet50,translation_right_32,4982,0,36.94153594970703,19.612340927124023
resnet50,translation_right_32,752,0,29.41271209716797,43.79652786254883
resnet50,translation_right_32,4151,0,27.278472900390625,25.629121780395508
resnet50,translation_right_32,5093,1,-6.292783260345459,28.05138397216797
resnet50,translation_right_32,4709,1,-3.491420030593872,34.11468505859375
resnet50,translation_right_32,3530,1,-7.856904983520508,32.71017837524414
resnet50,translation_right_32,6068,1,-7.877771377563477,28.766393661499023
resnet50,translation_right_32,2673,1,-7.169258117675781,31.018003463745117
resnet50,translation_right_32,3161,1,-1.4427905082702637,24.301908493041992
resnet50,translation_right_32,3254,1,-0.07489226013422012,22.6424617767334
resnet50,translation_right_32,7217,1,7.557971477508545,25.356191635131836
resnet50,translation_right_32,5546,1,10.593892097473145,16.438133239746094
resnet50,translation_right_32,6498,1,-20.11065101623535,16.611494064331055
resnet50,translation_right_32,5425,1,11.180608749389648,18.178791046142578
resnet50,translation_right_32,3537,1,-8.935739517211914,32.092376708984375
resnet50,translation_right_32,463,1,-10.684892654418945,15.634793281555176
resnet50,translation_right_32,4733,1,-14.049908638000488,20.782773971557617
resnet50,translation_right_32,5240,1,-2.059359073638916,27.000795364379883
resnet50,translation_right_32,3223,1,-9.451272964477539,32.76612091064453
resnet50,translation_right_32,1740,1,-7.059092998504639,33.13201904296875
resnet50,translation_right_32,6410,1,4.466038227081299,22.905282974243164
resnet50,translation_right_32,3834,1,-4.7382402420043945,30.1372127532959
resnet50,translation_right_32,1302,1,-4.569060325622559,35.61606216430664
resnet50,translation_right_32,1218,1,1.4928547143936157,26.300004959106445
resnet50,translation_right_32,1428,1,-9.433679580688477,31.62381935119629
resnet50,translation_right_32,564,1,-9.856328010559082,31.45221519470215
resnet50,translation_right_32,6072,1,-7.4631500244140625,29.83055877685547
resnet50,translation_right_32,2988,1,-7.095025062561035,31.935562133789062
resnet50,translation_right_32,3556,1,-3.1531970500946045,25.749311447143555
resnet50,translation_right_32,1053,1,3.341310739517212,25.076637268066406
resnet50,translation_right_32,6880,1,-10.940999031066895,10.111407279968262
resnet50,translation_right_32,5830,1,10.814114570617676,19.897518157958984
resnet50,translation_right_32,5394,1,-9.180545806884766,32.35753631591797
resnet50,translation_right_32,963,1,-9.1802396774292,18.693567276000977
resnet50,translation_right_32,5122,1,-7.136603832244873,30.47381019592285
resnet50,translation_right_32,7052,1,-6.958667278289795,32.626625061035156
resnet50,translation_right_32,1081,1,-21.741382598876953,6.623548984527588
resnet50,translation_right_32,3588,1,-1.2051222324371338,20.713470458984375
resnet50,translation_right_32,1491,1,12.485027313232422,19.583276748657227
resnet50,translation_right_32,4188,1,5.136041164398193,28.55539321899414
resnet50,translation_right_32,1353,1,-6.371048450469971,10.834245681762695
resnet50,translation_right_32,3388,1,-7.284119606018066,31.386499404907227
resnet50,translation_right_32,7066,1,-7.914823532104492,34.221168518066406
resnet50,translation_right_32,275,1,12.149608612060547,20.210195541381836
resnet50,translation_right_32,225,1,12.418265342712402,17.59081268310547
resnet50,translation_right_32,61,1,-6.308028221130371,15.288862228393555
resnet50,translation_right_32,5929,1,2.0512654781341553,25.188810348510742
resnet50,translation_right_32,3144,1,-5.6257171630859375,10.543322563171387
resnet50,translation_right_32,6982,1,-5.079989910125732,33.368228912353516
resnet50,translation_right_32,6938,1,-3.218813896179199,32.44119644165039
resnet50,translation_right_32,6014,1,-1.0659650564193726,27.55281639099121
resnet50,translation_right_32,4361,1,-10.45431900024414,30.387277603149414
resnet50,translation_right_32,6022,1,1.87355375289917,23.560636520385742
resnet50,translation_right_32,2915,2,26.241058349609375,-38.663978576660156
resnet50,translation_right_32,2338,2,23.393672943115234,-27.9748592376709
resnet50,translation_right_32,7327,2,25.825992584228516,-37.1342658996582
resnet50,translation_right_32,4201,2,17.891881942749023,-30.963581085205078
resnet50,translation_right_32,1731,2,23.509075164794922,-34.114444732666016
resnet50,translation_right_32,7826,2,16.211902618408203,-27.392101287841797
resnet50,translation_right_32,4041,2,21.547481536865234,-31.5317325592041
resnet50,translation_right_32,313,2,18.114761352539062,-32.42290115356445
resnet50,translation_right_32,2392,2,28.28936767578125,-31.467308044433594
resnet50,translation_right_32,1750,2,23.487316131591797,-25.3068790435791
resnet50,translation_right_32,6053,2,23.426076889038086,-36.11046600341797
resnet50,translation_right_32,5463,2,16.499650955200195,-23.70761489868164
resnet50,translation_right_32,5484,2,30.811559677124023,-27.802385330200195
resnet50,translation_right_32,6683,2,16.627077102661133,-32.729000091552734
resnet50,translation_right_32,2611,2,20.414234161376953,-22.858509063720703
resnet50,translation_right_32,1059,2,22.73516273498535,-28.30806541442871
resnet50,translation_right_32,5177,2,26.248336791992188,-10.631448745727539
resnet50,translation_right_32,6981,2,24.436721801757812,-29.88596534729004
resnet50,translation_right_32,6347,2,15.947502136230469,-31.36982536315918
resnet50,translation_right_32,6216,2,15.75754451751709,-29.429794311523438
resnet50,translation_right_32,655,2,26.69215965270996,-36.097320556640625
resnet50,translation_right_32,7392,2,24.246179580688477,-40.39451599121094
resnet50,translation_right_32,6548,2,30.43845558166504,-36.15834045410156
resnet50,translation_right_32,6271,2,31.05430793762207,-31.39730453491211
resnet50,translation_right_32,2252,2,30.133100509643555,-34.06733322143555
resnet50,translation_right_32,3363,2,25.222850799560547,-39.42988967895508
resnet50,translation_right_32,7843,2,28.239368438720703,-32.354248046875
resnet50,translation_right_32,6795,2,31.283611297607422,-28.280797958374023
resnet50,translation_right_32,4605,2,17.744661331176758,-29.831771850585938
resnet50,translation_right_32,5011,2,24.354801177978516,-31.635271072387695
resnet50,translation_right_32,2436,2,28.023242950439453,-38.70056915283203
resnet50,translation_right_32,3944,2,31.961101531982422,-35.66044235229492
resnet50,translation_right_32,517,2,20.779163360595703,-26.580677032470703
resnet50,translation_right_32,2200,2,27.25674819946289,-31.01604461669922
resnet50,translation_right_32,3067,2,28.58536720275879,-36.67082977294922
resnet50,translation_right_32,5004,2,27.118886947631836,-33.51338195800781
resnet50,translation_right_32,6738,2,18.830190658569336,-30.905000686645508
resnet50,translation_right_32,905,2,19.28546905517578,-30.559999465942383
resnet50,translation_right_32,4316,2,30.023082733154297,-32.375152587890625
resnet50,translation_right_32,332,2,22.42270851135254,-36.90736770629883
